quote,01:00:31.726,EURJPY,AGG,113.216,113.222
quote,01:00:31.727,EURJPY,CITI,113.215,113.229
quote,01:00:31.962,AUDUSD,AGG,0.7626,0.76264
quote,01:00:31.974,EURJPY,CITI,113.214,113.227
quote,01:00:32.205,AUDUSD,AGG,0.7626,0.76265
quote,01:00:32.206,AUDUSD,CITI,0.76255,0.76271
quote,01:00:32.219,EURJPY,AGG,113.215,113.223
quote,01:00:32.220,EURJPY,CITI,113.213,113.227
quote,01:00:32.465,EURJPY,AGG,113.215,113.223
quote,01:00:32.465,EURJPY,CITI,113.212,113.226
quote,01:00:32.705,EURJPY,AGG,113.214,113.223
quote,01:00:32.710,USDJPY,AGG,100.417,100.423
quote,01:00:32.711,USDJPY,CITI,100.416,100.423
quote,01:00:32.761,AUDUSD,AGG,0.76261,0.76266
quote,01:00:33.006,AUDUSD,RFX,0.7625,0.7627
quote,01:00:33.006,AUDUSD,AGG,0.76258,0.76264
quote,01:00:33.206,USDJPY,AGG,100.415,100.42
quote,01:00:33.206,USDJPY,CITI,100.414,100.421
quote,01:00:33.214,EURJPY,AGG,113.211,113.22
quote,01:00:33.214,EURJPY,CITI,113.209,113.222
quote,01:00:33.262,AUDUSD,RFX,0.7625,0.7627
quote,01:00:33.262,AUDUSD,AGG,0.76258,0.76263
quote,01:00:33.262,AUDUSD,CITI,0.76253,0.76269
quote,01:00:33.461,USDJPY,AGG,100.414,100.42
quote,01:00:33.461,USDJPY,CITI,100.413,100.42
quote,01:00:33.468,EURJPY,AGG,113.211,113.219
quote,01:00:33.468,EURJPY,CITI,113.208,113.222
quote,01:00:33.730,EURJPY,AGG,113.211,113.218
quote,01:00:33.762,AUDUSD,AGG,0.76257,0.76263
quote,01:00:33.762,AUDUSD,CITI,0.76252,0.76268
quote,01:00:33.979,EURJPY,AGG,113.211,113.219
quote,01:00:34.524,EURJPY,AGG,113.211,113.219
quote,01:00:34.524,EURJPY,CITI,113.208,113.221
quote,01:00:35.210,EURJPY,AGG,113.21,113.219
quote,01:00:35.392,USDJPY,AGG,100.414,100.42
quote,01:00:35.394,USDJPY,CITI,100.414,100.421
quote,01:00:35.605,USDJPY,AGG,100.414,100.42
quote,01:00:35.606,USDJPY,CITI,100.413,100.42
quote,01:00:35.641,AUDUSD,AGG,0.76257,0.76263
quote,01:00:35.668,EURJPY,AGG,113.21,113.218
quote,01:00:35.668,EURJPY,CITI,113.206,113.219
quote,01:00:35.860,USDJPY,AGG,100.414,100.42
quote,01:00:35.862,USDJPY,CITI,100.414,100.421
quote,01:00:35.919,AUDUSD,AGG,0.76257,0.76262
quote,01:00:35.919,AUDUSD,CITI,0.76251,0.76267
quote,01:00:35.921,EURJPY,AGG,113.21,113.218
quote,01:00:35.921,EURJPY,CITI,113.206,113.22
quote,01:00:36.161,EURJPY,AGG,113.209,113.218
quote,01:00:37.165,EURJPY,CITI,113.206,113.219
quote,01:00:37.407,EURJPY,AGG,113.208,113.217
quote,01:00:37.509,USDJPY,AGG,100.414,100.42
quote,01:00:37.509,USDJPY,CITI,100.413,100.42
quote,01:00:37.708,EURJPY,AGG,113.208,113.215
quote,01:00:37.770,USDJPY,AGG,100.414,100.42
quote,01:00:37.960,EURJPY,AGG,113.209,113.217
quote,01:00:38.021,USDJPY,AGG,100.414,100.42
quote,01:00:38.285,AUDUSD,RFX,0.7625,0.7627
quote,01:00:39.521,USDJPY,AGG,100.414,100.418
quote,01:00:39.611,EURJPY,AGG,113.209,113.215
quote,01:00:39.968,AUDUSD,RFX,0.7625,0.7627
quote,01:00:39.968,AUDUSD,AGG,0.76256,0.76262
quote,01:00:40.506,AUDUSD,CITI,0.7625,0.76266
quote,01:00:40.659,USDJPY,AGG,100.414,100.418
quote,01:00:40.763,EURJPY,AGG,113.211,113.218
quote,01:00:40.763,AUDUSD,RFX,0.7625,0.7627
quote,01:00:40.763,AUDUSD,AGG,0.76258,0.76262
quote,01:00:40.905,USDJPY,AGG,100.413,100.418
quote,01:00:40.906,USDJPY,CITI,100.412,100.419
quote,01:00:41.005,AUDUSD,AGG,0.76258,0.76263
quote,01:00:41.005,AUDUSD,CITI,0.76251,0.76267
quote,01:00:41.014,EURJPY,AGG,113.211,113.219
quote,01:00:41.014,EURJPY,CITI,113.207,113.22
quote,01:00:41.260,EURJPY,CITI,113.207,113.221
quote,01:00:41.506,AUDUSD,AGG,0.76258,0.76263
quote,01:00:41.704,USDJPY,AGG,100.412,100.418
quote,01:00:41.914,EURJPY,AGG,113.21,113.219
quote,01:00:42.163,AUDUSD,RFX,0.7625,0.7627
quote,01:00:42.164,AUDUSD,AGG,0.76258,0.76263
quote,01:00:42.508,EURJPY,AGG,113.21,113.219
quote,01:00:42.508,USDJPY,AGG,100.412,100.419
quote,01:00:42.524,NZDUSD,AGG,0.7333,0.73338
quote,01:00:42.524,NZDUSD,CITI,0.73325,0.73342
